SurveyDescriptionID,StudyName,SiteName,FriendlySiteName,TaxaID,Genus,Species,CommonName,SurveyDate,Primary,Secondary,SpeciesDetected,BodyLength,Mass,AgeCode,Age,Sex,SexCode,MarkType,IDTypeDesc,AnimalMark/ID,CaptureNotes,Hg_barcode,TissueTypeID,TissueDesc,Swab_barcode,Bd,Ct_Bd,Bsal,Ct_Bsal,TissueMeHg,TotalHg,SiteID,IAID,TaxaObservationID,CollectionID_tissue,CollectionID_swab
802,"ARMI Disease Study, CMR, Midwest - Biology",Kettle Moraine State Forest EC1,EmmaCarlin1,173615,Notophthalmus,viridescens,Eastern Newt,5/21/19,2,2,Y,31,,A,Adult,Male,1,1,Pattern recognition,1904600223,,19ARMI2407,14,Tailclip,1904600223,neg,,"neg,neg,neg,neg",,12.3,,SiteID_GS\mwinzeler_687543197,IAID_GS\mwinzeler_688827522_391,TOID_GS\mwinzeler_688827522_391,CID_4412A14A-DB84-43FB-92FE-7C8B5A0DCF22.t,CID_4412A14A-DB84-43FB-92FE-7C8B5A0DCF22.s
802,"ARMI Disease Study, CMR, Midwest - Biology",Kettle Moraine State Forest EC1,EmmaCarlin1,173615,Notophthalmus,viridescens,Eastern Newt,5/21/19,2,2,Y,31,,A,Adult,Male,1,1,Pattern recognition,1904600223,,19ARMI2407,14,Tailclip,1904600223,neg,,"neg,neg,neg,neg",,12.3,,SiteID_GS\mwinzeler_687543197,IAID_GS\mwinzeler_688827522_391,TOID_GS\mwinzeler_688827522_391,CID_4412A14A-DB84-43FB-92FE-7C8B5A0DCF22.t,CID_4412A14A-DB84-43FB-92FE-7C8B5A0DCF22.s
802,"ARMI Disease Study, CMR, Midwest - Biology",Kettle Moraine State Forest EC1,EmmaCarlin1,173615,Notophthalmus,viridescens,Eastern Newt,5/21/19,2,2,Y,31,,A,Adult,Male,1,1,Pattern recognition,1904600223,,19ARMI2407,14,Tailclip,1904600223,neg,,"neg,neg,neg,neg",,12.3,,SiteID_GS\mwinzeler_687543197,IAID_GS\mwinzeler_688827522_391,TOID_GS\mwinzeler_688827522_391,CID_4412A14A-DB84-43FB-92FE-7C8B5A0DCF22.t,CID_4412A14A-DB84-43FB-92FE-7C8B5A0DCF22.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/27/18,3,1,Y,39,,A,Adult,Male,1,6,VIE,YORX,,,,,1801300278,pos,39.135,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_761,TOID_GS\jefleming_688827053_761,,CID_23568363-D113-4D60-BAA3-F4A585B570A4.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/27/18,3,1,Y,39,,A,Adult,Male,1,6,VIE,YORX,,,,,1801300278,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_761,TOID_GS\jefleming_688827053_761,,CID_23568363-D113-4D60-BAA3-F4A585B570A4.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",LTC-C,1,173450,Rana,cascadae,Cascades Frog,8/13/19,1,1,Y,50,13,A,Adult,Male,1,2,PIT tag,989001002932182,,19ARMI2697,5,Toeclip/Tailclip,1801100260,pos,39.032,"neg,neg","0.000,0.000",22.1,,SiteID_GS\jrowe_608130378,IAID_GS\jrowe_688839782_201,TOID_GS\jrowe_688839782_201,CID_E12E5947-ACBA-443F-B081-CD95C0589278.t,CID_E12E5947-ACBA-443F-B081-CD95C0589278.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",LTC-C,1,173450,Rana,cascadae,Cascades Frog,8/13/19,1,1,Y,50,13,A,Adult,Male,1,2,PIT tag,989001002932182,,19ARMI2697,5,Toeclip/Tailclip,1801100260,neg,,"neg,neg","0.000,0.000",22.1,,SiteID_GS\jrowe_608130378,IAID_GS\jrowe_688839782_201,TOID_GS\jrowe_688839782_201,CID_E12E5947-ACBA-443F-B081-CD95C0589278.t,CID_E12E5947-ACBA-443F-B081-CD95C0589278.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,5/31/18,1,1,Y,41,,A,Adult,Male,1,6,VIE,XXXO,,,,,1801300499,pos,38.312,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_531,TOID_GS\jefleming_688827053_531,,CID_BCC0EAA6-C30A-4C97-A7FE-5E69145B6B32.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,5/31/18,1,1,Y,41,,A,Adult,Male,1,6,VIE,XXXO,,,,,1801300499,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_531,TOID_GS\jefleming_688827053_531,,CID_BCC0EAA6-C30A-4C97-A7FE-5E69145B6B32.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,45,,A,Adult,Male,1,6,VIE,RYOO,,,,,1801300327,pos,38.308,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_734,TOID_GS\jefleming_688827053_734,,CID_E6CB8647-5D77-454B-B152-FFE1E6764424.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,45,,A,Adult,Male,1,6,VIE,RYOO,,,,,1801300327,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_734,TOID_GS\jefleming_688827053_734,,CID_E6CB8647-5D77-454B-B152-FFE1E6764424.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",Pond 1,5,173458,Rana,pretiosa,Oregon Spotted Frog,8/9/19,1,3,Y,76,59,A,Adult,Female,2,2,PIT tag,972273000143771,,19ARMI1968,5,Toeclip/Tailclip,1801100236,pos,37.457,"neg,neg",0,,,SiteID_GS\jrowe_608130482,IAID_GS\jrowe_688839782_195,TOID_GS\jrowe_688839782_195,CID_AB0010C9-1C11-411D-94A4-172C2037068C.t,CID_AB0010C9-1C11-411D-94A4-172C2037068C.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",Pond 1,5,173458,Rana,pretiosa,Oregon Spotted Frog,8/9/19,1,3,Y,76,59,A,Adult,Female,2,2,PIT tag,972273000143771,,19ARMI1968,5,Toeclip/Tailclip,1801100236,neg,,"neg,neg",0,,,SiteID_GS\jrowe_608130482,IAID_GS\jrowe_688839782_195,TOID_GS\jrowe_688839782_195,CID_AB0010C9-1C11-411D-94A4-172C2037068C.t,CID_AB0010C9-1C11-411D-94A4-172C2037068C.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/19/18,2,4,Y,60,20.9,A,Adult,Male,1,2,PIT tag,900043000132950,,,,,1800400059,pos,37.259,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_143,TOID_GS\pkleeman_666922077_143,,CID_FA7DCB30-C023-4491-9EE0-E47A95FBFDA6.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/19/18,2,4,Y,60,20.9,A,Adult,Male,1,2,PIT tag,900043000132950,,,,,1800400059,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_143,TOID_GS\pkleeman_666922077_143,,CID_FA7DCB30-C023-4491-9EE0-E47A95FBFDA6.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",LTCL,3,173450,Rana,cascadae,Cascades Frog,8/2/18,1,3,Y,66,33,A,Adult,Female,2,2,PIT tag,982126053079264,,18ARMI1631,5,Toeclip/Tailclip,1602200601,pos,36.548,"neg,neg","0.000,0.000",24.9,,SiteID_GS\jrowe_608130437,IAID_GS\jrowe_688839782_41,TOID_GS\jrowe_688839782_41,CID_807340C7-E0A8-467C-A48B-0AA5CD8BD9F4.t,CID_807340C7-E0A8-467C-A48B-0AA5CD8BD9F4.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",LTCL,3,173450,Rana,cascadae,Cascades Frog,8/2/18,1,3,Y,66,33,A,Adult,Female,2,2,PIT tag,982126053079264,,18ARMI1631,5,Toeclip/Tailclip,1602200601,neg,,"neg,neg","0.000,0.000",24.9,,SiteID_GS\jrowe_608130437,IAID_GS\jrowe_688839782_41,TOID_GS\jrowe_688839782_41,CID_807340C7-E0A8-467C-A48B-0AA5CD8BD9F4.t,CID_807340C7-E0A8-467C-A48B-0AA5CD8BD9F4.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,5/31/18,1,1,Y,38,,A,Adult,Male,1,6,VIE,XXXB,,,,,1801300497,pos,36.536,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_533,TOID_GS\jefleming_688827053_533,,CID_F7B8D852-8344-41BC-BA8F-E9DB3213164C.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,5/31/18,1,1,Y,38,,A,Adult,Male,1,6,VIE,XXXB,,,,,1801300497,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_533,TOID_GS\jefleming_688827053_533,,CID_F7B8D852-8344-41BC-BA8F-E9DB3213164C.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,5/31/18,1,1,Y,42,,A,Adult,Female,2,6,VIE,XOXX,,,,,1801300491,pos,35.033,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_539,TOID_GS\jefleming_688827053_539,,CID_FC186A7B-67B9-469F-8ADB-327CF45948C6.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,5/31/18,1,1,Y,42,,A,Adult,Female,2,6,VIE,XOXX,,,,,1801300491,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_539,TOID_GS\jefleming_688827053_539,,CID_FC186A7B-67B9-469F-8ADB-327CF45948C6.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",LTC-C,1,173450,Rana,cascadae,Cascades Frog,8/13/19,1,1,Y,58,23,A,Adult,Female,2,2,PIT tag,982126053028696,,19ARMI2735,5,Toeclip/Tailclip,1801100256,pos,34.896,"neg,neg","0.000,0.000",27.9,,SiteID_GS\jrowe_608130378,IAID_GS\jrowe_688839782_205,TOID_GS\jrowe_688839782_205,CID_94A53B2A-6C6F-4A9B-8CEA-E7131BFADE56.t,CID_94A53B2A-6C6F-4A9B-8CEA-E7131BFADE56.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",LTC-C,1,173450,Rana,cascadae,Cascades Frog,8/13/19,1,1,Y,58,23,A,Adult,Female,2,2,PIT tag,982126053028696,,19ARMI2735,5,Toeclip/Tailclip,1801100256,neg,,"neg,neg","0.000,0.000",27.9,,SiteID_GS\jrowe_608130378,IAID_GS\jrowe_688839782_205,TOID_GS\jrowe_688839782_205,CID_94A53B2A-6C6F-4A9B-8CEA-E7131BFADE56.t,CID_94A53B2A-6C6F-4A9B-8CEA-E7131BFADE56.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",LTC-E,2,173450,Rana,cascadae,Cascades Frog,8/14/19,1,2,Y,51,9,A,Adult,Female,2,2,PIT tag,982126052289182,,19ARMI2724,5,Toeclip/Tailclip,1801100234,pos,34.718,"neg,neg",0,32.2,,SiteID_GS\jrowe_608130249,IAID_GS\jrowe_688839782_241,TOID_GS\jrowe_688839782_241,CID_7B5A0F4C-476B-42B2-9AA5-50658CFA4698.t,CID_7B5A0F4C-476B-42B2-9AA5-50658CFA4698.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",LTC-E,2,173450,Rana,cascadae,Cascades Frog,8/14/19,1,2,Y,51,9,A,Adult,Female,2,2,PIT tag,982126052289182,,19ARMI2724,5,Toeclip/Tailclip,1801100234,neg,,"neg,neg",0,32.2,,SiteID_GS\jrowe_608130249,IAID_GS\jrowe_688839782_241,TOID_GS\jrowe_688839782_241,CID_7B5A0F4C-476B-42B2-9AA5-50658CFA4698.t,CID_7B5A0F4C-476B-42B2-9AA5-50658CFA4698.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",LTC-C,1,173450,Rana,cascadae,Cascades Frog,8/13/19,1,1,Y,46,9,A,Adult,Male,1,2,PIT tag,982126052306382,,19ARMI2703,5,Toeclip/Tailclip,1801100259,pos,34.058,"neg,neg","0.000,0.000",26.7,,SiteID_GS\jrowe_608130378,IAID_GS\jrowe_688839782_204,TOID_GS\jrowe_688839782_204,CID_A548D260-F5EF-4714-B0CB-E54723C07AD1.t,CID_A548D260-F5EF-4714-B0CB-E54723C07AD1.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",LTC-C,1,173450,Rana,cascadae,Cascades Frog,8/13/19,1,1,Y,46,9,A,Adult,Male,1,2,PIT tag,982126052306382,,19ARMI2703,5,Toeclip/Tailclip,1801100259,neg,,"neg,neg","0.000,0.000",26.7,,SiteID_GS\jrowe_608130378,IAID_GS\jrowe_688839782_204,TOID_GS\jrowe_688839782_204,CID_A548D260-F5EF-4714-B0CB-E54723C07AD1.t,CID_A548D260-F5EF-4714-B0CB-E54723C07AD1.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,6/22/18,1,5,Y,47,13.3,A,Adult,Male,1,2,PIT tag,900043000132843,,,,,1700100646,pos,33.612,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_46,TOID_GS\pkleeman_666922077_46,,CID_0886189A-F44B-4725-A7A6-523502BD6CDA.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,6/22/18,1,5,Y,47,13.3,A,Adult,Male,1,2,PIT tag,900043000132843,,,,,1700100646,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_46,TOID_GS\pkleeman_666922077_46,,CID_0886189A-F44B-4725-A7A6-523502BD6CDA.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,6/22/18,1,5,Y,47,12.5,A,Adult,Male,1,2,PIT tag,900043000132858,,,,,1700100647,pos,29.784,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_47,TOID_GS\pkleeman_666922077_47,,CID_1FAAB322-32C2-4D11-9E04-B3EAD17E6C87.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,6/22/18,1,5,Y,47,12.5,A,Adult,Male,1,2,PIT tag,900043000132858,,,,,1700100647,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_47,TOID_GS\pkleeman_666922077_47,,CID_1FAAB322-32C2-4D11-9E04-B3EAD17E6C87.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Springfield 3,SPR3,173615,Notophthalmus,viridescens,Eastern Newt,5/15/19,1,1,Y,30,,J,Juvenile,Unknown,99,6,VIE,XROBXX,Swab ID used twice,,,,1800501062,pos,37.666,"neg,neg",,,,SiteID_GS\jefleming_688561751_2,IAID_GS\jefleming_688741473_2351,TOID_GS\jefleming_688741473_2351,,CID_E6B89AA1-2050-420E-B851-5D3468E75C19.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Springfield 3,SPR3,173615,Notophthalmus,viridescens,Eastern Newt,5/15/19,1,1,Y,30,,J,Juvenile,Unknown,99,6,VIE,XROBXX,Swab ID used twice,,,,1800501062,neg,,"neg,neg",,,,SiteID_GS\jefleming_688561751_2,IAID_GS\jefleming_688741473_2351,TOID_GS\jefleming_688741473_2351,,CID_E6B89AA1-2050-420E-B851-5D3468E75C19.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",Pond 1,5,173458,Rana,pretiosa,Oregon Spotted Frog,8/7/19,1,1,Y,75,50,A,Adult,Female,2,2,PIT tag,982000408830517,,19ARMI2640,5,Toeclip/Tailclip,1801100252,pos,36.977,"neg,neg",0,30.9,,SiteID_GS\jrowe_608130482,IAID_GS\jrowe_688839782_185,TOID_GS\jrowe_688839782_185,CID_48B0A7A9-382A-4568-A6EF-126C7FE312BF.t,CID_48B0A7A9-382A-4568-A6EF-126C7FE312BF.s
804,"ARMI Disease Study, CMR, Pacific Northwest - Biology",Pond 1,5,173458,Rana,pretiosa,Oregon Spotted Frog,8/7/19,1,1,Y,75,50,A,Adult,Female,2,2,PIT tag,982000408830517,,19ARMI2640,5,Toeclip/Tailclip,1801100252,neg,,"neg,neg",0,30.9,,SiteID_GS\jrowe_608130482,IAID_GS\jrowe_688839782_185,TOID_GS\jrowe_688839782_185,CID_48B0A7A9-382A-4568-A6EF-126C7FE312BF.t,CID_48B0A7A9-382A-4568-A6EF-126C7FE312BF.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Springfield 3,SPR3,173615,Notophthalmus,viridescens,Eastern Newt,5/15/19,1,1,Y,34,,J,Juvenile,Unknown,99,6,VIE,XRYRXX,,,,,1800501061,pos,36.602,"neg,neg",,,,SiteID_GS\jefleming_688561751_2,IAID_GS\jefleming_688741473_2361,TOID_GS\jefleming_688741473_2361,,CID_6B2192CB-DFC1-44F1-ADCF-DC9471C1044A.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Springfield 3,SPR3,173615,Notophthalmus,viridescens,Eastern Newt,5/15/19,1,1,Y,34,,J,Juvenile,Unknown,99,6,VIE,XRYRXX,,,,,1800501061,neg,,"neg,neg",,,,SiteID_GS\jefleming_688561751_2,IAID_GS\jefleming_688741473_2361,TOID_GS\jefleming_688741473_2361,,CID_6B2192CB-DFC1-44F1-ADCF-DC9471C1044A.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/17/18,2,2,Y,53,16.6,A,Adult,Male,1,2,PIT tag,900043000132869,,,,,1800400028,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_88,TOID_GS\pkleeman_666922077_88,,CID_4CE5532A-3514-42AC-A23A-6610438F900C.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/17/18,2,2,Y,53,16.6,A,Adult,Male,1,2,PIT tag,900043000132869,,,,,1800400028,pos,39.554,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_88,TOID_GS\pkleeman_666922077_88,,CID_4CE5532A-3514-42AC-A23A-6610438F900C.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,37,,A,Adult,Female,2,6,VIE,OYOO,,,,,1801300323,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_753,TOID_GS\jefleming_688827053_753,,CID_111C2861-BB86-4722-961C-9E6312E6E0DE.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,37,,A,Adult,Female,2,6,VIE,OYOO,,,,,1801300323,pos,38.389,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_753,TOID_GS\jefleming_688827053_753,,CID_111C2861-BB86-4722-961C-9E6312E6E0DE.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/18/18,2,3,Y,61,25.3,A,Adult,Female,2,2,PIT tag,900043000132810,,,,,1800400048,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_105,TOID_GS\pkleeman_666922077_105,,CID_BEB61E0D-5485-41B5-922E-6A3DAD64541B.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,7/18/18,2,3,Y,61,25.3,A,Adult,Female,2,2,PIT tag,900043000132810,,,,,1800400048,pos,37.766,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_105,TOID_GS\pkleeman_666922077_105,,CID_BEB61E0D-5485-41B5-922E-6A3DAD64541B.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,44,,A,Adult,Female,2,6,VIE,OROO,,,,,1801300324,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_752,TOID_GS\jefleming_688827053_752,,CID_D4346EC3-F54C-4F42-BBB8-2AE4AB4A9C3B.s
803,"ARMI Disease Study, CMR, Northeast - Biology",Green Mountains 2,GM2,173615,Notophthalmus,viridescens,Eastern Newt,6/19/18,2,2,Y,44,,A,Adult,Female,2,6,VIE,OROO,,,,,1801300324,pos,37.415,"neg,neg","0.000,0.000",,,SiteID_GS\jefleming_688646951_2,IAID_GS\jefleming_688827053_752,TOID_GS\jefleming_688827053_752,,CID_D4346EC3-F54C-4F42-BBB8-2AE4AB4A9C3B.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850D,P-850D,173449,Rana,boylii,Foothill Yellow-legged Frog,6/18/18,1,1,Y,50,13.6,A,Adult,Male,1,2,PIT tag,900043000132866,,,,,1700100608,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657933482,IAID_GS\pkleeman_666922077_3,TOID_GS\pkleeman_666922077_3,,CID_75F42552-1E6D-4088-AFFE-B47CFE5E88B3.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850D,P-850D,173449,Rana,boylii,Foothill Yellow-legged Frog,6/18/18,1,1,Y,50,13.6,A,Adult,Male,1,2,PIT tag,900043000132866,,,,,1700100608,pos,36.923,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657933482,IAID_GS\pkleeman_666922077_3,TOID_GS\pkleeman_666922077_3,,CID_75F42552-1E6D-4088-AFFE-B47CFE5E88B3.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",Y-1526,Y-1526,775211,Rana,sierrae,Sierra Nevada Yellow-legged Frog,7/10/18,1,1,Y,55,16.3,A,Adult,Female,2,2,PIT tag,900043000132906,,,,,1700100661,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657934597,IAID_GS\pkleeman_666905199_6,TOID_GS\pkleeman_666905199_6,,CID_60FB9B8B-5D86-47D3-9F87-BE7954D31B56.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",Y-1526,Y-1526,775211,Rana,sierrae,Sierra Nevada Yellow-legged Frog,7/10/18,1,1,Y,55,16.3,A,Adult,Female,2,2,PIT tag,900043000132906,,,,,1700100661,pos,36.089,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657934597,IAID_GS\pkleeman_666905199_6,TOID_GS\pkleeman_666905199_6,,CID_60FB9B8B-5D86-47D3-9F87-BE7954D31B56.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,6/22/18,1,5,Y,52,18.5,A,Adult,Male,1,2,PIT tag,900067000061823,,,,,1700100643,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_53,TOID_GS\pkleeman_666922077_53,,CID_F4F0741D-54B8-45DD-852C-66820FE0FBA8.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,6/22/18,1,5,Y,52,18.5,A,Adult,Male,1,2,PIT tag,900067000061823,,,,,1700100643,pos,35.291,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_53,TOID_GS\pkleeman_666922077_53,,CID_F4F0741D-54B8-45DD-852C-66820FE0FBA8.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850B/C,P-850B/C,173449,Rana,boylii,Foothill Yellow-legged Frog,7/17/18,2,2,Y,44,7,A,Adult,,,2,PIT tag,900043000132962,,18ARMI0302,5,Toeclip/Tailclip,1800400015,neg,,"neg,neg","0.000,0.000",146.7,,SiteID_GS\pkleeman_657933236,IAID_GS\pkleeman_666922077_95,TOID_GS\pkleeman_666922077_95,CID_7A150BF2-F3D9-4CC1-86DF-4559EBD361E9.t,CID_7A150BF2-F3D9-4CC1-86DF-4559EBD361E9.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850B/C,P-850B/C,173449,Rana,boylii,Foothill Yellow-legged Frog,7/17/18,2,2,Y,44,7,A,Adult,,,2,PIT tag,900043000132962,,18ARMI0302,5,Toeclip/Tailclip,1800400015,pos,34.816,"neg,neg","0.000,0.000",146.7,,SiteID_GS\pkleeman_657933236,IAID_GS\pkleeman_666922077_95,TOID_GS\pkleeman_666922077_95,CID_7A150BF2-F3D9-4CC1-86DF-4559EBD361E9.t,CID_7A150BF2-F3D9-4CC1-86DF-4559EBD361E9.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,6/22/18,1,5,Y,54,18.4,A,Adult,Male,1,2,PIT tag,900067000061888,,,,,1700100648,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_57,TOID_GS\pkleeman_666922077_57,,CID_2DDD6059-C464-49C9-A8EE-AF620AA7B980.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850A,P-850A,173449,Rana,boylii,Foothill Yellow-legged Frog,6/22/18,1,5,Y,54,18.4,A,Adult,Male,1,2,PIT tag,900067000061888,,,,,1700100648,pos,34.176,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657932846,IAID_GS\pkleeman_666922077_57,TOID_GS\pkleeman_666922077_57,,CID_2DDD6059-C464-49C9-A8EE-AF620AA7B980.s
809,"ARMI Disease Study, CMR, Southwest, Northern California - Biology",P-850D,P-850D,173449,Rana,boylii,Foothill Yellow-legged Frog,6/19/18,1,2,Y,52,16.6,A,Adult,Female,2,2,PIT tag,900067000061839,,,,,1700100609,neg,,"neg,neg","0.000,0.000",,,SiteID_GS\pkleeman_657933482,IAID_GS\pkleeman_666922077_12,TOID_GS\pkleeman_666922077_12,,CID_68F04029-9FDA-44F2-A0C3-194821615429.s
