Site,SubSite,CaptureDate,Species	,IndividualID,MassG,Sex,Age,SVLmm,BdSample,SwabLost,SwabID,BdResult,TrgetCopies/swb,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
FoxCreek,P-850D,6/26/2020,RABO,900067000120692,10.2,F,A,45,Y,0,2000800191,neg,0,,,0,0,,
FoxCreek,P-850D,6/28/2021,RABO,900067000120692,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,7/21/2020,RASI,900067000120691,58,F,A,79,Y,0,2000800193,neg,0,,,0,0,,
SummitMeadow,Y-1526A,9/5/2019,RASI,900067000120691,62.5,,,,Y,1,1902600407,,,,Missing bd,0,0,,
SummitMeadow,Y-1526,9/7/2019,RASI,900067000120691,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/8/2019,RASI,900067000120691,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/4/2020,ANBO,900067000120690,50,M,A,81,Y,0,1902600046,neg,0,20ARMI0953,,0,0,,
FoxCreek,P-850D,6/26/2020,RABO,900067000120689,27.5,F,A,66,Y,0,2000800190,neg,0,,,0,0,,
FoxCreek,P-850D,6/25/2020,RABO,900067000120689,26.8,F,A,65,Y,0,2000800166,neg,0,,,0,0,,
FoxCreek,P-850A,6/22/2020,RABO,900067000120688,16.6,M,A,53,Y,0,2000800135,neg,0,20ARMI1864,,0,0,,
SummitMeadow,Y-1526A,9/4/2019,RASI,900067000120687,38.6,,,,Y,1,1902600380,,,,Missing bd,0,0,,
SummitMeadow,Y-1526A,9/5/2019,RASI,900067000120687,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/7/2019,RASI,900067000120687,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-029,9/4/2019,RASI,900067000120686,19,M,A,54,Y,0,1902600371,pos,4029.901456,,,0,0,,
SummitMeadow,Y-029,9/8/2019,RASI,900067000120686,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,6/24/2020,RABO,900067000120685,13.1,F,A,50,Y,0,2000800156,neg,0,20ARMI1882,,0,0,,
FoxCreek,P-850B/C,8/6/2020,RABO,900067000120684,31.6,F,A,66,Y,0,2000800332,pos,22.98451248,,,0,0,,
FoxCreek,P-850B/C,6/23/2020,RABO,900067000120684,26,F,A,65,Y,0,2000800141,pos,1737.007434,20ARMI1870,,0,0,,
FoxCreek,P-850B/C,6/25/2020,RABO,900067000120684,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,6/26/2020,RABO,900067000120684,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,6/25/2020,RABO,900067000120683,10.8,F,A,49,Y,0,2000800161,neg,0,,,0,0,,
FoxCreek,P-850B/C,6/26/2020,RABO,900067000120683,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/3/2020,RABO,900067000120682,9.8,M,A,45,Y,0,2000800239,neg,0,20ARMI1887,,0,0,,
FoxCreek,P-850A,6/30/2021,RABO,900067000120681,18,F,A,55,Y,0,2100600118,neg,0,,,0,0,,
FoxCreek,P-850A,8/6/2020,RABO,900067000120681,9.7,F,A,42,Y,0,2000800254,neg,0,20ARMI1900,,0,0,,
SummitMeadow,Y-1526A,8/19/2020,RASI,900067000120673,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,8/21/2019,RABO,900067000073699,26.2,F,A,62,Y,0,1902600341,neg,0,19ARMI3100,,0,0,,
FoxCreek,P-850D,8/23/2019,RABO,900067000073699,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,8/19/2019,RABO,900067000073698,29.3,F,A,67,Y,0,1902600290,pos,4469.69768,,,0,0,,
FoxCreek,P-850B/C,6/26/2020,RABO,900067000073698,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,8/4/2020,RABO,900067000073696,15.6,F,A,52,Y,0,2000800245,neg,0,,,0,0,,
FoxCreek,P-850B/C,6/24/2020,RABO,900067000073696,10.6,F,A,48,Y,0,2000800157,neg,0,20ARMI1892,,0,0,,
FoxCreek,P-850B/C,8/22/2019,RABO,900067000073696,6.3,,J,39,Y,0,1902600354,pos,262.5092904,,,0,0,,
FoxCreek,P-850B/C,6/29/2021,RABO,900067000073696,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,8/21/2019,RABO,900067000073695,12.5,F,A,50,Y,0,1902600338,neg,0,,,0,0,,
FoxCreek,P-850D,7/16/2019,RABO,900067000073695,12.3,F,A,49,Y,0,1902600201,neg,0,19ARMI3077,,0,0,,
FoxCreek,P-850D,8/20/2019,RABO,900067000073695,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,8/22/2019,RABO,900067000073695,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,8/23/2019,RABO,900067000073695,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/3/2020,RABO,900067000073694,14.4,U,A,51,Y,0,2000800242,pos,2545.816685,20ARMI1891,,0,0,,
FoxCreek,P-850A,7/17/2019,RABO,900067000073694,7.7,U,A,40,Y,1,1902600221,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,7/19/2019,RABO,900067000073694,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,8/22/2019,RABO,900067000073693,36.9,F,A,69,Y,0,1902600356,neg,0,,Dark marking behind right eye,1,0,,
FoxCreek,P-850A,8/23/2019,RABO,900067000073692,13.6,M,A,48,Y,0,1902600360,pos,2979.82356,,,0,0,,
FoxCreek,P-850A,8/20/2019,RABO,900067000073691,16.3,M,A,52,Y,0,1902600327,neg,0,19ARMI3090,,0,0,,
FoxCreek,P-850A,8/20/2019,RABO,900067000073688,8.9,M,A,45,Y,0,1902600334,neg,0,19ARMI3094,,0,0,,
FoxCreek,P-850A,8/19/2019,RABO,900067000073687,7.2,M,A,41,Y,0,1902600287,pos,1668.556395,,LR4 slightly inflamed but not clipped,0,0,,
FoxCreek,P-850A,8/23/2019,RABO,900067000073687,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-029,7/25/2019,RASI,900067000073685,25.5,F,A,63,Y,0,1902600256,pos,2325.232427,,,0,0,,
SummitMeadow,Y-029,8/20/2020,RASI,900067000073685,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/21/2019,RABO,900067000073683,7.9,F,A,44,Y,0,1902600342,neg,0,19ARMI3101,,0,0,,
FoxCreek,P-850D,7/16/2019,RABO,900067000073682,26.3,F,A,65,Y,0,1902600203,neg,0,19ARMI3079,,0,0,,
FoxCreek,P-850D,8/19/2019,RABO,900067000073682,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/23/2019,RABO,900067000073680,9,M,A,43,Y,0,1902600359,neg,0,,,0,0,,
FoxCreek,P-850A,8/19/2019,RABO,900067000073679,21.6,F,A,60,Y,0,1902600284,neg,0,,,0,0,,
FoxCreek,P-850A,7/19/2019,RABO,900067000073679,20.9,F,A,60,Y,0,1902600242,neg,0,,,0,0,,
SonomaMountain,P-899,3/23/2019,ANBO,900067000073678,61.6,F,A,85,Y,0,1902600017,neg,0,19ARMI2963,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073678,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,8/21/2019,RABO,900067000073677,9,M,A,45,Y,0,1902600337,neg,0,19ARMI3097,,0,0,,
FoxCreek,P-850B/C,8/22/2019,RABO,900067000073676,26.7,F,A,61,Y,0,1902600353,neg,0,,,0,0,,
FoxCreek,P-850B/C,6/23/2020,RABO,900067000073676,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,6/24/2020,RABO,900067000073676,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/19/2019,RABO,900067000073675,14.3,M,A,49,Y,0,1902600240,neg,0,,,0,0,,
FoxCreek,P-850B/C,8/23/2019,RABO,900067000073674,20.2,F,A,55,Y,0,1902600368,pos,352.1252824,,,0,0,,
SonomaMountain,P-899,4/4/2020,ANBO,900067000073673,68.8,M,A,90,Y,0,1902600044,pos,3635.855787,20ARMI0951,,0,0,,
SonomaMountain,P-899,4/9/2020,ANBO,900067000073673,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/10/2020,ANBO,900067000073673,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/11/2020,ANBO,900067000073673,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/12/2020,ANBO,900067000073673,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/13/2020,ANBO,900067000073673,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/18/2019,RABO,900067000073672,6.8,F,A,40,Y,0,1902600228,neg,0,,,0,0,,
SonomaMountain,P-899,3/23/2019,ANBO,900067000073671,54,M,A,80,Y,0,1902600015,neg,0,19ARMI2962,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073671,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,7/15/2019,RABO,900067000073670,19,F,A,61,Y,0,1902600196,neg,0,19ARMI3073,,0,0,,
SonomaMountain,P-899,4/5/2020,ANBO,900067000073669,64,M,A,87,Y,0,1902600048,neg,0,20ARMI0955,,0,0,,
SonomaMountain,P-899,4/9/2020,ANBO,900067000073669,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/10/2020,ANBO,900067000073669,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/11/2020,ANBO,900067000073669,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/12/2020,ANBO,900067000073669,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/13/2020,ANBO,900067000073669,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,7/18/2019,RABO,900067000073668,10.1,M,A,52,Y,0,1902600231,neg,0,,,0,0,,
FoxCreek,P-850D,8/23/2019,RABO,900067000073667,7.2,F,A,41,Y,0,1902600370,neg,0,,,0,0,,
FoxCreek,P-850A,8/23/2019,RABO,900067000073666,37.9,F,A,68,Y,0,1902600361,neg,0,,,0,0,,
FoxCreek,P-850A,6/25/2020,RABO,900067000073666,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,7/19/2019,RABO,900067000073665,7.2,F,A,40,Y,0,1902600236,neg,0,,,0,0,,
FoxCreek,P-850D,8/21/2019,RABO,900067000073664,19.2,F,A,56,Y,0,1902600339,neg,0,19ARMI3098,Missing left thumb,0,0,,
FoxCreek,P-850B/C,6/25/2020,RABO,900067000073663,29.3,F,A,68,Y,0,2000800163,neg,0,,,0,0,,
FoxCreek,P-850A,8/19/2019,RABO,900067000073662,15.1,F,A,45,Y,0,1902600285,neg,0,,,0,0,,
FoxCreek,P-850A,8/20/2019,RABO,900067000073662,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/20/2019,RABO,900067000073661,12.9,M,A,51,Y,0,1902600333,neg,0,,,0,0,,
SummitMeadow,Y-1526A,8/19/2020,RASI,900067000073660,25,M,A,58,Y,0,2000800350,pos,9160.281277,20ARMI1805,,0,0,,
FoxCreek,P-850A,8/22/2019,RABO,900067000073659,8.2,M,A,43,Y,0,1902600350,pos,26.61114669,,,0,0,,
SonomaMountain,P-899,3/23/2019,ANBO,900067000073658,44.3,M,A,79,Y,0,1902600019,pos,3414.913117,19ARMI2964,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073658,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/2/2021,RABO,900067000073657,23.5,F,A,61,Y,0,2100600137,neg,0,,,0,0,,
FoxCreek,P-850A,8/19/2019,RABO,900067000073657,20.4,F,A,56,Y,0,1902600286,neg,0,,Slightly inflamed toe tip from previous clipping,0,0,,
FoxCreek,P-850A,7/15/2019,RABO,900067000073657,18.3,F,A,55,Y,0,1902600191,neg,0,19ARMI3069,,0,0,,
FoxCreek,P-850A,8/23/2019,RABO,900067000073657,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/23/2020,RABO,900067000073657,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/25/2020,RABO,900067000073657,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,6/24/2020,RABO,900067000073656,,F,A,58,Y,0,2000800150,neg,0,20ARMI1878,Missing weight,0,0,,
FoxCreek,P-850A,7/17/2019,RABO,900067000073656,9.1,F,A,40,Y,1,1902600221,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,8/21/2019,RABO,900067000073656,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/5/2019,RASI,900067000073655,23.8,F,A,60,Y,0,1902600408,pos,2279.732812,,,0,0,,
SummitMeadow,Y-1526,7/23/2019,RASI,900067000073655,14.1,F,A,55,Y,0,1902600245,pos,720.1783005,,Kinked right thumb,0,0,,
SummitMeadow,Y-1526,7/25/2019,RASI,900067000073655,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526,7/27/2019,RASI,900067000073655,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1687,7/25/2020,RASI,900067000073655,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,7/24/2019,RASI,900067000073655,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/6/2019,RASI,900067000073653,19.8,M,A,57,Y,0,1902600416,pos,3497.339177,,,0,0,,
SummitMeadow,Y-1526,7/24/2019,RASI,900067000073653,15.2,M,A,53,Y,0,1902600254,pos,1259.259916,,,0,0,,
SummitMeadow,Y-1526A,9/5/2019,RASI,900067000073653,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,8/21/2019,RABO,900067000073651,7.3,M,A,40,Y,0,1902600336,neg,0,19ARMI3096,Estimated SVL 4.0,0,0,,
FoxCreek,P-850A,7/16/2019,RABO,900067000073650,10.2,M,A,47,Y,0,1902600204,neg,0,19ARMI3080,,0,0,,
FoxCreek,P-850A,7/17/2019,RABO,900067000073648,14.2,M,A,50,Y,0,1902600224,pos,867.4274586,,,0,0,,
FoxCreek,P-850B/C,7/17/2019,RABO,900067000073647,28.1,F,A,65,Y,0,1902600218,pos,4319.971405,,,0,0,,
FoxCreek,P-850B/C,8/22/2019,RABO,900067000073647,31.3,F,A,62,Y,0,1902600355,pos,18.40589959,,,0,0,,
FoxCreek,P-850B/C,6/24/2020,RABO,900067000073647,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/23/2019,ANBO,900067000073646,54,M,A,80,Y,0,1902600020,pos,10921.00888,19ARMI2965,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073646,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/25/2019,ANBO,900067000073646,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,7/19/2019,RABO,900067000073645,28.2,F,A,65,Y,0,1902600237,neg,0,,,0,0,,
FoxCreek,P-850D,7/2/2021,RABO,900067000073645,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/21/2019,RABO,900067000073644,19.8,F,A,57,Y,0,1902600347,neg,0,,,0,0,,
FoxCreek,P-850A,8/23/2019,RABO,900067000073644,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/17/2019,RABO,900067000073643,12.3,M,A,46,Y,0,1902600223,pos,381.8692852,,,0,0,,
FoxCreek,P-850B/C,7/18/2019,RABO,900067000073641,23.3,F,A,62,Y,0,1902600230,neg,0,,,0,0,,
FoxCreek,P-850B/C,7/18/2019,RABO,900067000073641,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/22/2019,RABO,900067000073640,10.2,M,A,46,Y,0,1902600352,neg,0,,,0,0,,
FoxCreek,P-850A,7/18/2019,RABO,900067000073640,9.1,M,A,43,Y,1,1902600234,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
FoxCreek,P-850A,7/1/2021,RABO,900067000073639,14.1,M,A,56,Y,0,2100600132,pos,165.046288,,,0,0,,
FoxCreek,P-850A,8/2/2021,RABO,900067000073639,14.8,M,A,49,Y,0,2100600116,neg,0,,,0,0,,
FoxCreek,P-850A,6/23/2020,RABO,900067000073639,11.6,M,A,45,Y,0,2000800145,neg,0,20ARMI1874,,0,0,,
FoxCreek,P-850A,8/23/2019,RABO,900067000073639,6.9,M,A,40,Y,0,1902600363,neg,0,,"Questionable sex, vague thumbs. Left looks female, right looks male. Forearms hint at male.",0,0,,
FoxCreek,P-850A,7/2/2021,RABO,900067000073639,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,8/19/2019,RABO,900067000073638,8.3,M,A,45,Y,0,1902600300,neg,0,19ARMI3085,Toe for Hg sample in 2 pieces,0,0,,
FoxCreek,P-850D,8/23/2019,RABO,900067000073638,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-029,7/25/2019,RASI,900067000073637,48.5,F,A,81,Y,0,1902600257,pos,6245.790496,,,0,0,,
SummitMeadow,Y-029,7/27/2019,RASI,900067000073637,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/21/2019,RABO,900067000073635,17.7,M,A,54,Y,0,1902600346,neg,0,,,0,0,,
FoxCreek,P-850A,7/16/2019,RABO,900067000073634,13.1,M,A,50,Y,0,1902600209,pos,15908.33404,19ARMI3084,,0,0,,
FoxCreek,P-850A,7/16/2019,RABO,900067000073633,14.2,M,A,51,Y,0,1902600208,pos,1069.272625,19ARMI3083,,0,0,,
FoxCreek,P-850A,7/18/2019,RABO,900067000073632,10.3,M,A,48,Y,0,1902600235,neg,0,,Left eye not functional,1,0,,
FoxCreek,P-850A,8/19/2019,RABO,900067000073632,11,M,A,47,Y,0,1902600288,pos,1593.002997,,Missing left eye,1,0,,
FoxCreek,P-850A,7/19/2019,RABO,900067000073632,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/20/2019,RABO,900067000073632,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,7/15/2019,RABO,900067000073631,34.7,F,A,69,Y,0,1902600198,neg,0,19ARMI3075,,0,0,,
SummitMeadow,Y-1687,7/23/2019,RASI,900067000073630,32.6,M,A,64,Y,0,1902600252,pos,1674.251195,,,0,0,,
SummitMeadow,Y-1687,7/27/2019,RASI,900067000073630,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/15/2019,RABO,900067000073629,7.5,M,A,42,Y,0,1902600187,neg,0,19ARMI3065,,0,0,,
FoxCreek,P-850A,7/19/2019,RABO,900067000073629,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/19/2019,RABO,900067000073628,11.1,M,A,49,Y,0,1902600241,neg,0,,,0,0,,
FoxCreek,P-850B/C,8/23/2019,RABO,900067000073626,6.2,F,A,40,Y,0,1902600366,pos,118.5157927,,,0,0,,
FoxCreek,P-850A,7/19/2019,RABO,900067000073625,12.9,M,A,51,Y,1,1902600329,,,,Duplicate,0,1,what does duplicate mean? Seems just to be missing in some way?,
SummitMeadow,Y-029,7/26/2019,RASI,900067000073624,13,M,A,48,Y,0,1902600263,pos,18045.73717,,Missing both thumb tips,0,0,,
SummitMeadow,Y-029,7/27/2019,RASI,900067000073624,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,7/15/2019,RABO,900067000073623,20.3,F,A,58,Y,0,1902600193,neg,0,19ARMI3070,,0,0,,
FoxCreek,P-850D,8/6/2020,RABO,900067000073623,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,8/23/2019,RABO,900067000073622,12.6,M,A,51,Y,0,1902600369,neg,0,,,0,0,,
FoxCreek,P-850D,6/24/2020,RABO,900067000073621,34.2,F,A,71,Y,0,2000800151,neg,0,,,0,0,,
FoxCreek,P-850D,8/19/2019,RABO,900067000073621,30.3,F,A,69,Y,0,1902600299,neg,0,19ARMI3086,,0,0,,
FoxCreek,P-850A,8/23/2019,RABO,900067000073620,19.9,M,A,56,Y,0,1902600362,neg,0,,,0,0,,
FoxCreek,P-850A,7/16/2019,RABO,900067000073619,23.9,F,A,63,Y,0,1902600213,pos,392.4212801,,,0,0,,
FoxCreek,P-850A,7/19/2019,RABO,900067000073619,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/22/2019,RABO,900067000073617,7.4,F,A,41,Y,0,1902600351,neg,0,,,0,0,,
FoxCreek,P-850A,8/23/2019,RABO,900067000073617,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526,7/23/2019,RASI,900067000073616,27,M,A,65,Y,0,1902600251,pos,20.40068856,,,0,0,,
SummitMeadow,Y-1526,7/24/2019,RASI,900067000073616,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526,7/25/2019,RASI,900067000073616,,,,,N,,,,,,,0,0,,
SummitMeadow,Y-1526A,9/6/2019,RASI,900067000073616,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,7/15/2019,RABO,900067000073615,5.3,,J,39,Y,0,1902600189,neg,0,19ARMI3067,,0,0,,
FoxCreek,P-850A,8/19/2019,RABO,900067000073614,6.7,M,A,40,Y,0,1902600270,neg,0,,,0,0,,
FoxCreek,P-850A,8/21/2019,RABO,900067000073614,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/23/2020,RABO,900067000073612,9.5,M,A,45,Y,0,2000800147,pos,146.1932948,,,0,0,,
FoxCreek,P-850B/C,8/20/2019,RABO,900067000073612,7.8,M,A,40,Y,0,1902600331,pos,1671.970947,19ARMI3092,,0,0,,
FoxCreek,P-850A,6/22/2020,RABO,900067000073611,25.4,F,A,65,Y,0,2000800138,neg,0,20ARMI1868,,0,0,,
FoxCreek,P-850B/C,7/16/2019,RABO,900067000073610,13.3,M,A,50,Y,0,1902600199,neg,0,19ARMI3076,,0,0,,
FoxCreek,P-850B/C,8/20/2019,RABO,900067000073610,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,7/16/2019,RABO,900067000073609,20.2,F,A,57,Y,0,1902600202,neg,0,19ARMI3078,,0,0,,
FoxCreek,P-850D,7/19/2019,RABO,900067000073609,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,8/19/2019,RABO,900067000073606,29.6,F,A,65,Y,0,1902600323,neg,0,19ARMI3087,,0,0,,
FoxCreek,P-850D,8/20/2019,RABO,900067000073606,,,,,N,,,,,,,0,0,,
FoxCreek,P-850D,8/21/2019,RABO,900067000073606,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/22/2020,RABO,900067000073605,20.5,F,A,60,Y,0,2000800131,neg,0,,,0,0,,
FoxCreek,P-850A,7/15/2019,RABO,900067000073605,10.9,F,A,46,Y,0,1902600190,neg,0,19ARMI3068,,0,0,,
FoxCreek,P-850D,7/17/2019,RABO,900067000073604,7.5,M,A,42,Y,0,1902600215,neg,0,,,0,0,,
FoxCreek,P-850A,6/28/2021,RABO,900067000073603,24.7,F,A,67,Y,0,2100600061,pos,1473.936591,,,0,0,,
FoxCreek,P-850A,7/16/2019,RABO,900067000073603,19.5,F,A,62,Y,0,1902600207,neg,0,19ARMI3082,,0,0,,
FoxCreek,P-850A,7/18/2019,RABO,900067000073603,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/4/2020,RABO,900067000073603,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/5/2020,RABO,900067000073603,,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,6/30/2021,RABO,900067000073603,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,7/19/2019,RABO,900067000073602,26.8,F,A,63,Y,0,1902600243,neg,0,,,0,0,,
FoxCreek,P-850A,7/1/2021,RABO,900067000073600,20.8,M,A,58,Y,0,2100600130,neg,0,,,0,0,,
FoxCreek,P-850A,7/16/2019,RABO,900067000073600,16.8,M,A,55,Y,0,1902600210,neg,0,,,0,0,,
FoxCreek,P-850A,6/30/2021,RABO,900067000073600,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073598,49.9,M,A,80,Y,0,1902600024,pos,24858.16316,19ARMI2969,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073597,54.8,M,A,78,Y,0,1902600035,pos,8938.296764,19ARMI2980,,0,0,,
FoxCreek,P-850A,7/16/2019,RABO,900067000073596,10.7,M,A,47,Y,0,1902600205,pos,39.78061208,19ARMI3081,,0,0,,
FoxCreek,P-850A,7/18/2019,RABO,900067000073596,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073594,59.8,M,A,85,Y,0,1902600034,pos,17228.61359,19ARMI2979,,0,0,,
SonomaMountain,P-899,3/22/2019,ANBO,900067000073593,44.3,M,A,70,Y,0,1902600014,neg,0,19ARMI2960,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073593,,,,,N,,,,,,,0,0,,
FoxCreek,P-850B/C,8/23/2019,RABO,900067000073590,6,,J,38,Y,0,1902600367,pos,164.7092253,,,0,0,,
SonomaMountain,P-899,3/21/2019,ANBO,900067000073585,62.3,M,A,83,Y,0,1902600009,pos,1933.148104,19ARMI2957,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073585,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/21/2019,ANBO,900067000073583,67.7,M,A,90,Y,0,1902600007,pos,1715.831582,19ARMI2955,,0,0,,
SonomaMountain,P-899,3/23/2019,ANBO,900067000073583,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/23/2019,ANBO,900067000073583,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073583,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/9/2020,ANBO,900067000073582,53,M,A,87,Y,0,1902600063,neg,0,,,0,0,,
SonomaMountain,P-899,3/25/2019,ANBO,900067000073582,55.5,M,A,86,Y,0,1902600040,pos,86153.65569,19ARMI2984,,0,0,,
SonomaMountain,P-899,4/10/2020,ANBO,900067000073582,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/11/2020,ANBO,900067000073582,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/12/2020,ANBO,900067000073582,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/13/2020,ANBO,900067000073582,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073579,54.9,M,A,80,Y,0,1902600029,pos,17.65648989,19ARMI2974,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073577,47,M,A,78,Y,0,1902600032,pos,17465.0262,19ARMI2977,,0,0,,
SonomaMountain,P-899,3/21/2019,ANBO,900067000073573,65.4,M,A,80,Y,0,1902600003,pos,3174.7789,19ARMI2952,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073573,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/25/2019,ANBO,900067000073573,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/11/2020,ANBO,900067000073571,62.5,M,A,87,Y,0,1902600073,neg,0,,,0,0,,
SonomaMountain,P-899,3/24/2019,ANBO,900067000073571,43.1,M,A,78,Y,0,1902600025,pos,3338.977217,19ARMI2970,,0,0,,
SonomaMountain,P-899,4/9/2020,ANBO,900067000073571,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/10/2020,ANBO,900067000073571,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/12/2020,ANBO,900067000073571,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,4/13/2020,ANBO,900067000073571,,,,,N,,,,,,,0,0,,
SonomaMountain,P-899,3/21/2019,ANBO,900067000073566,60.5,M,A,81,Y,0,1902600002,pos,332.5353216,19ARMI2951,,0,0,,
SummitMeadow,Y-029,9/8/2018,RASI,900067000073563,11.9,,,,N,,,,,,,0,0,,
FoxCreek,P-850A,8/19/2019,RABO,900067000073557,6.7,M,A,41,Y,0,1902600269,pos,3104.182758,,,0,0,,
FoxCreek,P-850A,8/22/2019,RABO,900067000073557,,,,,N,,,,,,,0,0,,
